ENTREZID	Symbol
667129	Vmn1r103
667135	Vmn1r104
435946	Vmn1r245
100042976	Vmn1r246
673977	Vmn1r107
667292	Vmn1r111
100043566	Gm10668
100043569	Vmn1r112
436135	Vmn1r113
100042996	Vmn1r114
667273	Vmn1r115
667268	Vmn1r116
667262	Vmn1r117
667259	Vmn1r118
384696	Vmn1r119
435953	Vmn1r120
667240	Vmn1r121
435951	Vmn1r122
384695	Vmn1r123
381937	Gm5157
670764	Vmn1r124
667215	Vmn1r125
100043013	Vmn1r126
621561	Vmn1r127
667199	Vmn1r128
621510	Vmn1r129
628475	Gm6882
100043596	Vmn1r130
100043016	Vmn1r131
100043604	Vmn1r132
100043019	Vmn1r247
100043025	Vmn1r248
667404	Vmn1r135
435940	Vmn1r249
545929	Gm5891
100043614	Vmn1r137
100043029	Vmn1r138
620736	Gm6176
667444	Vmn1r139
100043033	Gm16451
100043037	Vmn1r250
667464	Vmn1r142
667469	Vmn1r143
667472	Vmn1r251
667094	Vmn1r252
100043043	Vmn1r253
667485	Vmn1r254
81011	Vmn1r148
100043051	Vmn1r149
100043058	Gm10665
435947	Vmn1r151
667504	Vmn1r152
667512	Vmn1r255
100043061	Vmn1r256
100043638	Gm4565
667530	Vmn1r155
667543	Vmn1r257
100043645	Gm4567
667551	Vmn1r157
100043067	Vmn1r158
670857	Vmn1r159
620758	Vmn1r160
100043079	Vmn1r258
100043083	Vmn1r259
667586	Vmn1r163
667599	Vmn1r260
100043665	Gm10662
100043667	Vmn1r165
100043088	Vmn1r166
628664	Gm6902
446099	Nlrp4e
23968	Nlrp5
622032	Vmn1r167
100043101	Vmn1r168
100043103	Vmn1r169
546944	Vmn1r170
81012	Vmn1r171
81010	Vmn1r172
545934	Vmn1r173
404291	Vmn1r174
622222	Vmn1r175
546943	Vmn1r176
384572	Vmn1r177
232959	Vmn1r178
404286	Vmn1r179
100043121	Gm10175
232962	Vmn1r180
404289	Vmn1r181
404287	V1rd19
209824	Vmn1r183
210135	Zfp180
57745	Zfp112
56525	Zfp235
232966	Zfp114
56707	Zfp111
56869	Zfp109
54678	Zfp108
22755	Zfp93
22719	Zfp61
22756	Zfp94
69301	Tescl
76942	Lypd5
16534	Kcnn4
71997	Smg9
210145	Irgc1
18793	Plaur
260299	Cadm4
232969	Zfp428
210146	Irgq
641361	Pinlyp
22594	Xrcc1
101544	Zfp575
66071	Ethe1
232970	Phldb3
72434	Lypd3
100043706	Gm4598
56746	Tex101
232972	Lypd10
210155	Lypd11
68891	Cd177
26366	Ceacam10
232973	Lypd4
71241	Dmrtc2
20085	Rps19
12518	Cd79a
16801	Arhgef1
232974	Erfl
14470	Rabac1
232975	Atp1a3
14809	Grik5
232976	Zfp574
18987	Pou2f2
434147	D930028M14Rik
67379	Dedd2
210172	Zfp526
606496	Gsk3a
77124	9130221H12Rik
13875	Erf
71722	Cic
18476	Pafah1b3
623131	Prr19
330485	Tmem145
269878	Megf8
72383	Cnfn
16890	Lipe
654804	4732471J01Rik
232983	Cxcl17
26365	Ceacam1
26367	Ceacam2
632778	Erich4
66349	Dmac2
232984	B3gnt8
12039	Bckdha
27998	Exosc5
320208	Tmem91
232987	B9d2
21803	Tgfb1
52132	Ccdc97
232989	Hnrnpul1
26362	Axl
74134	Cyp2s1
13088	Cyp2b10
13089	Cyp2b13
13094	Cyp2b9
100312477	Vmn1r184
13086	Cyp2a4
330490	Nlrp9c
243880	Nlrp4a
233001	Nlrp9a
171265	Vmn1r185
243881	Cyp2b23
13090	Cyp2b19
13108	Cyp2g1
13087	Cyp2a5
233005	Cyp2a22
13085	Cyp2a12
13107	Cyp2f2
384724	Cyp2t4
112406	Egln2
19342	Rab4b
100526505	Mir3101
12587	Mia
53607	Snrpa
414069	BC024978
100316839	Mir1191
233011	Itpkc
76889	Coq8b
18223	Numbl
108075	Ltbp4
192192	Shkbp1
80297	Sptbn4
233016	Blvrb
170742	Sertad3
55942	Sertad1
19153	Prx
233020	Hipk4
18807	Pld3
66367	2310022A10Rik
11652	Akt2
73032	Ttc9b
269881	Map3k10
112415	Zfp607b
22718	Zfp60
100043229	Gm10046
71163	Zfp626
22717	Zfp59
545938	Zfp607a
73430	Zfp974
338354	Zfp780b
100043772	Zfp850
23996	Psmc4
215384	Fcgbp
319482	9530053A07Rik
14113	Fbl
13549	Dyrk1b
386655	Eid2
434156	Eid2b
280621	Selenov
13389	Dll3
66525	Timm50
20924	Supt5
20055	Rps16
101497	Plekhg2
22695	Zfp36
67224	Med29
54624	Paf1
233033	Samd4b
63986	Gmfg
80749	Lrfn1
70001	1700028B04Rik
330496	Ifnl2
338374	Ifnl3
68416	Sycn
233038	Nccrp1
70584	Pak4
101744	Acp7
233040	Fbxo27
50760	Fbxo17
24030	Mrps12
71984	Sars2
18036	Nfkbib
64383	Sirt2
320435	Rinl
15388	Hnrnpl
51798	Ech1
16855	Lgals4
16858	Lgals7
60594	Capn12
60595	Actn4
73830	Eif3k
26411	Map4k1
20190	Ryr1
100316710	Mir1963
233046	Rasgrp4
73833	Fam98c
101809	Spred3
243897	Ggn
57296	Psmd8
320225	Catsperg1
52150	Kcnk6
77254	Yif1b
72275	2200002D01Rik
20733	Spint2
68458	Ppp1r14a
29861	Dpf1
74206	Sipa1l3
114675	4932431P20Rik
76718	Catsperg2
74352	Zfp84
100316711	Mir1964
22693	Zfp30
233056	Zfp790
233057	Zfp940
233058	Zfp420
22689	Zfp27
73729	Zfp383
72723	Zfp74
243905	Zfp568
243906	Zfp14
330502	Zfp82
72556	Zfp566
26466	Zfp260
233060	Zfp382
26465	Zfp146
330503	Gm5113
12865	Cox7a1
12336	Capns1
66411	Tbcb
69920	Polr2i
381867	Ovol3
233064	Wdr62
76686	Clip3
233065	Alkbh6
233066	Syne4
68332	Sdhaf1
233067	Lrfn3
22177	Tyrobp
23900	Hcst
243910	Nfkbid
11803	Aplp1
243911	Kirrel2
54631	Nphs1
445267	Nphs1os
56189	Prodh2
100504207	Arhgap33os
233071	Arhgap33
333193	Proser3
243912	Hspb6
75660	Lin37
66340	Psenen
233073	U2af1l4
101883	Igflr1
75410	Kmt2b
58206	Zbtb32
109637	Upk1a
110323	Cox6b1
14008	Etv2
68035	Rbm42
71909	Haus5
74927	Pmis2
69147	2200002J24Rik
11944	Atp4a
69804	Tmem147
14447	Gapdhs
282619	Sbsn
73712	Dmkn
64661	Krtdap
233079	Ffar2
233080	Ffar3
233081	Ffar1
12483	Cd22
17136	Mag
66438	Hamp2
84506	Hamp
22282	Usf2
54135	Lsr
76415	Fam187b
18301	Fxyd5
57780	Fxyd7
56188	Fxyd1
243914	Lgi4
17178	Fxyd3
15451	Hpn
20266	Scn1b
52857	Gramd1a
100038516	Gm10640
57426	Scgb1b2
381970	Scgb2b2
100043326	Scgb2b3
384585	Scgb1b3
100503242	Scgb2b6
100043836	Scgb2b7
626305	Scgb1b7
624584	Scgb2b10
100043842	Scgb2b11
668379	Scgb2b12
668381	Scgb1b12
384589	Scgb1b29
270499	Gm5058
624439	Scgb2b15
668411	Gm9156
668526	Scgb2b17
100043856	Scgb2b18
545947	Scgb2b19
434676	Scgb1b19
494519	Scgb2b20
545948	Scgb1b20
626970	Scgb2b21
353109	Scgb2b23-ps
233090	Scgb2b24
100043860	Scgb1b24
110187	Scgb2b26
233099	Scgb2b27
11354	Scgb1b27
100043868	Scgb1b30
101543	Wtip
50995	Uba2
68079	Pdcd2l
14751	Gpi1
233103	Garre1
67070	Lsm14a
233107	Kctd15
68947	Chst8
18624	Pepd
12611	Cebpg
12606	Cebpa
53896	Slc7a10
435965	Lrp3
384605	Wdr88
67471	Gpatch1
52428	Rhpn2
101831	Faap24
72140	Cep89
30962	Slc7a9
71981	Tdrd12
110959	Nudt19
243923	Rgs9bp
245886	Ankrd27
56330	Pdcd5
233115	Dpy19l3
668501	Zfp507
78547	E130304I02Rik
100043872	Rpl17-ps9
243931	Tshz3
243937	Zfp536
19777	Uri1
12447	Ccne1
72244	1600014C10Rik
72287	Plekhf1
66161	Pop4
434171	Gm5591
100043467	Gm4454
100038967	Gm1988
620018	Gm6124
668618	Gm9271
330513	Gm5114
233147	Zfp939
70227	Zfp619
71029	4933402C06Rik
320210	A230077H06Rik
58188	Vstm2b
243944	4930433I11Rik
233164	Gm4884
628304	Gm6866
434172	Gm5592
233168	AI987944
269902	Vmn2r57
101835	AW146154
67607	Zfp788
75835	Vmn2r-ps54
628422	Vmn2r58
628444	Vmn2r59
434175	Ccnb1-ps
637898	Vmn2r60
637873	Vmn2r61
71162	4933421I07Rik
434178	Zfp141
637776	Zfp977
208111	Zfp976
434179	Zfp975
546964	Vmn2r62
100039706	Gm2381
435975	Vmn2r63
668612	Vmn2r-ps158
668620	Zfp936
100170401	EU599041
69930	Zfp715
233186	Siglecf
243958	Siglecg
233187	Lim2
72310	Nkg7
74276	Cldnd2
110826	Etfb
75690	Vsig10l
210094	Iglon5
74054	4931406B18Rik
12489	Cd33
210104	Zfp658
210105	Zfp719
74400	Zfp819
72431	Ceacam18
83382	Siglece
233189	Ctu1
317653	Klk14
626834	Klk13
69511	Klk12
56538	Klk11
69540	Klk10
101533	Klk9
259277	Klk8
23993	Klk7
19144	Klk6
68668	Klk5
56640	Klk4
317652	Klk15
16604	Klk1b7-ps
16624	Klk1b8
16623	Klk1b1
13648	Klk1b9
16613	Klk1b11
16618	Klk1b26
16619	Klk1b27
16616	Klk1b21
13646	Klk1b22
16615	Klk1b16
16617	Klk1b24
18050	Klk1b3
18048	Klk1b4
16622	Klk1b5
16612	Klk1
70004	1700028J19Rik
668661	2410002F23Rik
100217434	Snord88c
100217433	Snord88a
100503991	Acp4
20256	Clec11a
243961	Shank1
69349	1700008O03Rik
20981	Syt3
272381	Lrrc4b
68352	Aspdh
66124	Josd2
69683	Emc10
75538	Fam71e1
233199	Mybpc2
272382	Spib
18971	Pold1
22260	Nr1h2
16541	Napsa
16504	Kcnc3
71960	Myh14
75510	Izumo2
243963	Zfp473
101568	Vrk3
107503	Atf5
100328588	Il4i1b
18226	Nup62
14204	Il4i1
233204	Tbc1d17
67605	Akt1s1
735269	Mir707
59047	Pnkp
84113	Ptov1
75613	Med25
70300	Fuz
11771	Ap2a1
22116	Tsks
78070	Cpt1c
15469	Prmt1
100502630	Gm15545
75736	Bcl2l12
54131	Irf3
233208	Scaf1
20130	Rras
233210	Prr12
65116	Prrg2
66394	Nosip
52377	Rcn3
14132	Fcgrt
387168	Mir150
27207	Rps11
27212	Snord35b
22121	Rpl13a
27211	Snord35a
27210	Snord34
27208	Snord33
100628629	Mir5121
27209	Snord32a
14256	Flt3l
69748	Aldh16a1
68845	Pih1d1
72961	Slc17a7
114640	Pth2
384619	Kash5
50722	Dkkl1
21677	Tead2
12493	Cd37
381884	Slc6a16
76713	Slc6a21
68667	Trpm4
15464	Hrc
76787	Ppfia3
50994	Mtag2
22342	Lin7b
20637	Snrnp70
16495	Kcna7
78405	Ntf5
16866	Lhb
20174	Ruvbl2
14936	Gys1
14325	Ftl1
12028	Bax
71755	Dhdh
18220	Nucb1
56734	Tulp2
17872	Ppp1r15a
69217	Plekha4
66065	Hsd17b14
71661	0610005C13Rik
12036	Bcat2
56636	Fgf21
14343	Fut1
73456	Izumo1
69903	Rasip1
100126243	A030001D20Rik
74490	Mamstr
14344	Fut2
56546	Sec1
243967	Ntn5
12348	Car11
13170	Dbp
56632	Sphk2
19899	Rpl18
73813	Fam83e
69363	Spaca4
54200	Sult2b1
545963	Gm5897
381983	Lmtk3
19158	Cyth2
211480	Kcnj14
101612	Grwd1
14814	Grin2d
68137	Kdelr1
58867	Syngr4
70209	Tmem143
13732	Emp3
211535	Ccdc114
27421	Abcc6
211548	Nomo1
16514	Kcnj11
20927	Abcc8
72088	Ush1c
18419	Otog
17927	Myod1
16502	Kcnc1
27414	Sergef
21990	Tph1
78935	Saal1
20210	Saa3
20211	Saa4
20208	Saa1
20209	Saa2
246694	Hps5
14884	Gtf2h1
16828	Ldha
16833	Ldhc
22088	Tsg101
54122	Uevld
97402	C86187
629141	Gm9999
101685	Spty2d1
67893	Tmem86a
19259	Ptpn5
381886	Mrgpra6
668725	Mrgpra9
233221	Mrgpra1
668727	Mrgpra2a
235712	Mrgpra2b
233222	Mrgpra3
235854	Mrgpra4
404242	Mrgprx1
404239	Mrgprb5
233230	Mrgprb4
620137	Mrgprb13
404240	Mrgprb8
233231	Mrgprb1
243978	Mrgprx2
243979	Mrgprb2
404238	Mrgprb3
243983	Zdhhc13
13009	Csrp3
108961	E2f8
78286	Nav2
13172	Dbx1
53415	Htatip2
71974	Prmt3
104245	Slc6a5
338352	Nell1
73515	Nell1os
243996	4933405O20Rik
668779	Gm9354
233246	Ano5
140919	Slc17a6
100040608	Fancf
14453	Gas2
75744	Svip
100503036	1700015G11Rik
233271	Luzp2
233274	Siglech
233276	Tubgcp5
20430	Cyfip1
93790	Nipa2
233280	Nipa1
15204	Herc2
18431	Oca2
14407	Gabrg3
791383	Gm9962
110886	Gabra5
14402	Gabrb3
11982	Atp10a
22215	Ube3a
16353	Ipw
64243	Gm26504
64245	Snord116l2
64244	Snord116l1
84704	Snurf
20646	Snrpn
100526544	Mir344d-1
100526531	Mir344d-2
319893	A230057D06Rik
100526543	Mir344d-3
100526541	Mir344e
100526558	Mir344b
100526506	Mir344c
723931	Mir344
100124439	Mir344-2
320026	A330076H08Rik
100526507	Mir344g
100526527	Mir344f
17984	Ndn
27385	Magel2
22652	Mkrn3
27412	Peg12
11441	Chrna7
170711	Otud7a
50794	Klf13
381994	E030018B13Rik
17364	Trpm1
387207	Mir211
233315	Mtmr10
330554	Fan1
67973	Mphosph10
73724	Mcee
11784	Apba2
70638	Fam189a1
66647	Nsmce3
21872	Tjp1
272396	Tarsl2
68634	Tm2d3
18553	Pcsk6
68981	Snrpa1
109815	Selenos
269941	Chsy1
233328	Lrrk1
56847	Aldh1a3
117589	Asb7
72635	Lins1
545975	Cers3
233332	Adamts17
75099	Lysmd4
17258	Mef2a
67867	Lrrc28
67009	Ttc23
233335	Synm
73904	4833412C05Rik
16001	Igf1r
78444	Pgpep1l
100504026	Gm16157
434197	Fam169b
71244	4933436H12Rik
66412	Arrdc4
73796	4930402F11Rik
11819	Nr2f2
434198	B130024G19Rik
244049	Mctp2
100042880	Rpl17-ps10
625243	Gm6567
100505025	4930429H19Rik
319783	A730056A06Rik
244058	Rgma
244059	Chd2
69170	Chaserr
244061	Gm4971
100038347	Fam174b
100579147	Gm10619
20450	St8sia2
108116	Slco3a1
64176	Sv2b
68954	1500012K07Rik
75547	Akap13
207952	Klhl25
244071	Agbl1
18213	Ntrk3
414121	E430016F16Rik
67308	Mrpl46
67994	Mrps11
76375	Det1
723884	Mir7-2
68048	Aen
57444	Isg20
11595	Acan
67666	Hapln3
17304	Mfge8
54608	Abhd2
19771	Rlbp1
208836	Fanci
18975	Polg
101694	Mir9-3hg
723968	Mir9-3
56315	Rhcg
77011	Ticrr
16576	Kif7
103968	Plin1
18631	Pex11a
626359	Wdr93
17292	Mesp1
17293	Mesp2
16790	Anpep
11778	Ap3s2
70420	Arpin
209225	Zfp710
100859962	Gm21057
269951	Idh2
20352	Sema4b
23991	Cib1
269952	Gdpgp1
269954	Ttll13
83485	Ngrn
233405	Vps33b
233406	Prc1
269955	Rccd1
101869	Unc45a
68695	Hddc3
140481	Man2a2
14159	Fes
18550	Furin
12144	Blm
70461	Crtc3
100504375	Gm15880
29875	Iqgap1
22691	Zscan2
71968	Wdr73
68039	Nmb
56529	Sec11a
233410	Zfp592
116904	Alpk3
434203	Slc28a1
18584	Pde8a
20068	Rps17
12877	Cpeb1
11775	Ap3b2
210321	BC048679
100504421	2900076A07Rik
100316717	Mir1839
244091	Fsd2
434204	Whamm
26557	Homer2
67148	Ramac
67290	3110040N11Rik
83962	Btbd1
107769	Tm6sf1
29877	Hdgfl3
12173	Bnc1
434205	Gm20744
20408	Sh3gl3
269959	Adamtsl3
330577	Saxo2
101592	Efl1
77800	4933406J10Rik
619808	1700010L04Rik
108797	Mex3b
71285	4933430H16Rik
330578	A530021J07Rik
233424	Tmc3
170460	Stard5
16170	Il16
75556	Cfap161
80889	Tlnrd1
67943	Mesd
80982	Cemip
70178	Abhd17c
11864	Arnt2
14085	Fah
65098	Zfand6
72495	2610206C17Rik
258410	Olfr291
258411	Olfr290
100009609	Vmn2r65
233437	Vmn2r66
620672	Vmn2r67
620697	Vmn2r68
330581	Vmn2r69
670940	Vmn2r70
233445	Vmn2r71
244114	Vmn2r72
620928	Vmn2r73
546980	Vmn2r74
546981	Vmn2r75
675969	Vmn2r76
258222	Olfr310
258196	Olfr309
258614	Olfr308
258610	Olfr307
258609	Olfr305
258089	Olfr304
258612	Olfr303
257958	Olfr301
257929	Olfr299
257905	Olfr298
258611	Olfr297
258850	Olfr295
257904	Olfr294
257906	Olfr293
258613	Olfr292
53320	Folh1
546983	Vmn2r77
637896	Vmn2r78
621430	Vmn2r79
50490	Nox4
22173	Tyr
108071	Grm5
13032	Ctsc
72433	Rab38
72759	Tmem135
14366	Fzd4
101521	AI314278
76453	Prss23
109264	Me3
70884	Ccdc81
67669	Hikeshi
13626	Eed
319711	E230029C05Rik
78329	2310010J17Rik
233489	Picalm
75338	Ccdc83
83671	Sytl2
70054	Ccdc89
233490	Crebzf
66271	Tmem126a
68472	Tmem126b
23859	Dlg2
66365	Ccdc90b
73845	Ankrd42
74737	Pcf11
666737	4632427E13Rik
75985	Rab30
74041	Ddias
72461	Prcp
58238	Fam181b
100040298	Gm15501
23966	Tenm4
735284	Mir708
670727	Gm15412
791381	Gm15413
244141	Nars2
14389	Gab2
244144	Usp35
622320	Kctd21
381903	Alg8
68197	Ndufc2
21835	Thrsp
233529	Kctd14
101861	Ints4
66273	Aamdc
233532	Rsf1
12729	Clns1a
66333	Aqp11
18479	Pak1
233537	Gdpd4
17921	Myo7a
12337	Capn5
18378	Omp
272411	B3gnt6
66190	Acer3
244152	Tsku
14918	Gucy2d
434215	Lrrc32
233545	Emsy
72981	Thap12
22411	Wnt11
78610	Uvrag
67800	Dgat2
233549	Mogat2
17760	Map6
12406	Serpinh1
233552	Gdpd5
72184	Klhl35
27050	Rps3
449631	Snord15b
449630	Snord15a
109689	Arrb1
723840	Mir326
100503386	Tpbgl
101488	Slco2b1
259066	Olfr520
258353	Olfr521
50877	Neu3
66624	Spcs2
446101	Xrra1
108937	Rnf169
69121	Chrdl2
67967	Pold3
67164	Lipt2
57442	Kcne3
70974	Pgm2l1
320452	P4ha3
72590	Ppme1
277939	C2cd3
22229	Ucp3
22228	Ucp2
69387	Dnajb13
68185	Coa4
52443	Mrpl48
19346	Rab6a
27276	Plekhb1
319604	Fam168a
320100	Relt
207212	Arhgef17
100526508	Mir3102
233571	P2ry6
18442	P2ry2
207278	Fchsd2
73683	Atg16l2
56018	Stard10
69710	Arap1
207728	Pde2a
387157	Mir139
11871	Art2a
11872	Art2b
20480	Clpb
11859	Phox2a
16332	Inppl1
14276	Folr2
14275	Folr1
75430	Anapc15
791260	Tomt
66508	Lamtor1
69358	Lrrc51
101706	Numa1
16068	Il18bp
75212	Rnf121
22064	Trpc2
11875	Art5
11870	Art1
504186	Chrna10
269966	Nup98
233575	Pgap2
56212	Rhog
20866	Stim1
20133	Rrm1
257947	Olfr543
257926	Olfr544
258837	Olfr545
667284	Gm8556
259083	Olfr547
259105	Olfr549
20821	Trim21
259108	Olfr550
258750	Olfr551
259106	Olfr552
233578	Olfr553
258322	Olfr554
259107	Olfr555
258749	Olfr556
101700	Trim68
258358	Olfr557
259097	Olfr558
18332	Olfr33
259116	Olfr559
170639	Olfr78
259117	Olfr560
259096	Olfr561
258356	Olfr564
258168	Olfr566
259095	Olfr568
259092	Olfr569
259114	Olfr570
259089	Olfr571
259093	Olfr572
258357	Olfr574
259118	Olfr575
258248	Olfr576
259113	Olfr577
259119	Olfr578
259055	Olfr582
258752	Olfr583
259056	Olfr584
259091	Olfr585
259115	Olfr586
259054	Olfr589
258139	Olfr591
404317	Olfr592
258378	Olfr593
258246	Olfr594
384701	Usp17ld
100041187	Olfr596
258135	Olfr597
257975	Olfr598
258726	Olfr599
259048	Olfr600
258311	Olfr601
259073	Olfr603
13532	Usp17lc
258156	Olfr605
259098	Olfr606
546989	Olfr607
258751	Olfr608
259086	Olfr609
259085	Olfr610
258722	Olfr611
545985	Olfr612
259104	Olfr613
259084	Olfr615
259103	Olfr616
258838	Olfr617
259049	Olfr618
259080	Olfr619
258808	Olfr620
259087	Olfr622
259126	Olfr623
258189	Olfr624
436002	Olfr243
259159	Olfr628
258818	Olfr629
259102	Olfr630
18370	Olfr69
18369	Olfr68
18368	Olfr67
15129	Hbb-b1
100503605	Hbb-bs
436003	Hbb-bh2
15132	Hbb-bh1
15135	Hbb-y
18367	Olfr66
18366	Olfr64
18365	Olfr65
258961	Olfr631
259123	Olfr632
258351	Olfr633
259122	Olfr635
259124	Olfr638
259088	Olfr639
258819	Olfr640
259075	Olfr641
258326	Olfr642
259081	Olfr643
259125	Olfr644
258247	Olfr645
259058	Olfr646
70980	Ubqln5
244178	Ubqln3
244179	Ubqlnl
244180	Olfm5
258746	Olfr648
259057	Olfr649
94088	Trim6
94094	Trim34a
667823	Trim5
76681	Trim12a
622070	Gm15133
434218	Trim34b
319236	Trim12c
244183	Trim30b
434219	Trim30c
20128	Trim30a
209387	Trim30d
625321	Trim30e-ps1
258809	Olfr651
259050	Olfr652
57250	Olfr653
258377	Olfr654
258817	Olfr655
259078	Olfr656
258309	Olfr657
259051	Olfr658
259052	Olfr659
258743	Olfr661
257914	Olfr663
625530	Usp17le
381944	Usp17lb
13531	Usp17la
258810	Olfr665
259100	Olfr666
259062	Olfr667
259061	Olfr668
259045	Olfr669
384703	Olfr670
257910	Olfr671
258755	Olfr672
258147	Olfr675
259099	Olfr676
258355	Olfr677
258753	Olfr678
259046	Olfr679
404318	Olfr681
259047	Olfr683
244187	Olfr684
258160	Olfr685
259072	Olfr686
259161	Olfr688
258745	Olfr689
56860	Olfr690
259063	Olfr691
258352	Olfr692
74349	Fam160a2
100503879	Gm5901
233649	Cnga4
244189	Gm4972
12426	Cckbr
109042	Cavin3
20597	Smpd1
11785	Apbb1
15458	Hpx
55992	Trim3
76932	Arfip2
14356	Timm10b
101867	Rrp8
16202	Ilk
24075	Taf10
12751	Tpp1
233651	Dchs1
27397	Mrpl17
100042856	Gvin2
100417829	Gvin-ps2
74558	Gvin1
100417831	Gvin-ps4
258445	Olfr693
258444	Olfr694
258591	Olfr695
258592	Olfr697
258595	Olfr698
258180	Olfr699
258593	Olfr700
66786	Olfr701
258590	Olfr702
258589	Olfr703
257902	Olfr704
259034	Olfr705
258350	Olfr706
194433	Olfr707
258173	Olfr1532-ps1
258594	Olfr710
233670	Olfr6
259037	Olfr711
18317	Olfr2
259036	Olfr713
259035	Olfr714
18314	Olfr17
384732	Olfr715b
258776	Olfr715
258597	Olfr716
76858	Nlrp14
76572	Rbmxl2
60510	Syt9
244198	Olfml1
19024	Ppfibp2
320635	Cyb5r2
244199	Ovch2
257919	Olfr467
258418	Olfr469
258417	Olfr470
258770	Olfr472
258771	Olfr473
258488	Olfr474
258926	Olfr476
258928	Olfr477
258729	Olfr478
257891	Olfr479
56861	Olfr480
258927	Olfr481
258728	Olfr482
258730	Olfr483
258492	Olfr484
258041	Olfr485
258489	Olfr486
258042	Olfr487
258727	Olfr488
258491	Olfr490
258731	Olfr491
258490	Olfr492
258307	Olfr493
258732	Olfr494
258361	Olfr495
258733	Olfr497
258304	Olfr498
258734	Olfr502
259143	Olfr503
258163	Olfr504
258215	Olfr506
258738	Olfr507
258769	Olfr508
258369	Olfr509
258308	Olfr510
258719	Olfr512
258718	Olfr513
258721	Olfr514
258720	Olfr516
258136	Olfr517
258303	Olfr518
277935	Olfr519
244202	Nlrp10
66085	Eif3f
22141	Tub
320360	Ric3
109594	Lmo1
117229	Stk33
74293	1700095J03Rik
330627	Trim66
26451	Rpl27a
100302499	Snora3
76954	Denn2b
57373	Akip1
57355	BC051019
56787	Ascl3
56786	Tmem9b
78593	Nrip3
56788	Scube2
19347	Dennd5a
233724	Tmem41b
69781	1600010M07Rik
233726	Ipo7
100379145	Snora23
20841	Zfp143
22390	Wee1
20947	Swap70
319934	Sbf2
11535	Adm
100861673	Gm21123
11717	Ampd3
67150	Rnf141
114332	Lyve1
17540	Irag1
100504184	Gm16336
22083	Ctr9
13690	Eif4g2
75479	1700012D14Rik
233733	Galnt18
74996	Usp47
50781	Dkk3
320878	Mical2
100504195	Micalcl
57342	Parva
21676	Tead1
78748	Rassf10
75239	4930543E12Rik
11865	Arntl
68815	Btbd10
19226	Pth
67420	Far1
233744	Spon1
66922	Rras2
70349	Copb1
26440	Psma1
71045	4933406I18Rik
18576	Pde3b
244209	Cyp2r1
12310	Calca
116903	Calcb
233752	Insc
627967	Rps4l-ps
101786	A730082K24Rik
20679	Sox6
69350	1700003G18Rik
56372	1110004F10Rik
233765	Plekha7
68052	Rps13
100302592	Snord14a
18704	Pik3c2a
53322	Nucb2
233781	Xylt1
267019	Rps15a
54208	Arl6ip1
233789	Smg1
67745	4930583K01Rik
110058	Syt17
319622	Itpripl2
12850	Coq7
209760	Tmc7
74424	Tmc5
56209	Gde1
101565	Ccp110
71517	Vps35l
66356	Knop1
434232	Iqck
64297	Gprc5b
209776	Gpr139
67133	Gp2
22242	Umod
71830	Pdilt
272428	Acsm5
233799	Acsm2
117147	Acsm1
233801	Acsm4
233802	Thumpd1
434233	Ppp1ccb
20216	Acsm3
71151	Eri2
434234	Rexo5
233805	Dcun1d3
73919	Lyrm1
381917	Dnah3
233806	Tmem159
22787	Zp2
72074	Anks4b
12971	Crym
67928	Abca14
320631	Abca15
233810	Abca16
78552	E130201H02Rik
67003	Uqcrc2
67983	Pdzd9
233812	Mosmo
233813	Vwa3a
436008	Gm5737
13631	Eef2k
26939	Polr3e
12585	Cdr2
74466	Mfsd13b
59052	Mettl9
80719	Igsf6
246190	Otoa
195646	Hs3st2
76179	Usp31
20278	Scnn1g
20277	Scnn1b
233824	Cog7
74105	Gga2
67417	Ears2
28018	Ubfd1
70316	Ndufab1
233826	Palb2
59288	Dctn5
18817	Plk1
26918	Ern2
70261	Chp2
18751	Prkcb
54376	Cacng3
19647	Rbbp6
233833	Tnrc6a
233836	Slc5a11
70497	Arhgap17
30949	Lcmt1
11833	Aqp8
210162	Zkscan2
628779	Hs3st4
73076	3100003L05Rik
71208	4933440M02Rik
75861	4930571K23Rik
77035	Kdm8
67711	Nsmce1
16190	Il4ra
60504	Il21r
233863	Gtf3c1
233865	Katnip
269994	Gsg1l
74204	Xpo6
104175	Sbk1
16797	Lat
73658	Spns1
18020	Nfatc2ip
12478	Cd19
70314	Rabep2
11937	Atp2a1
20399	Sh2b1
233870	Tufm
233871	Atxn2l
56347	Eif3c
12752	Cln3
171504	Apobr
246779	Il27
56312	Nupr1
75565	Sgf29
20887	Sult1a1
75764	Slx1b
66162	Bola2
12721	Coro1a
26417	Mapk3
68616	Gdpd3
66090	Ypel3
21389	Tbx6
56420	Ppp4c
11674	Aldoa
68952	Tlcd3b
78118	4930451I11Rik
13446	Doc2a
233875	Ino80e
233876	Hirip3
381921	Taok2
68742	Tmem219
233877	Kctd13
233879	Asphd1
233878	Sez6l2
381922	Cdiptos
52858	Cdipt
78388	Mvp
67278	Pagr1a
69017	Prrt2
17188	Maz
110033	Kif22
69036	Zg16
101602	AI467606
67375	Qprt
20737	Spn
70233	Cd2bp2
68449	Tbc1d10b
17907	Mylpf
54204	Septin1
100043580	Gm4532
233887	Zfp553
244216	Zfp771
66422	Dctpp1
20768	Sephs2
16408	Itgal
233890	Zfp768
269997	Zfp747
78921	9130019O22Rik
