ENTREZID	Symbol
399948	C11orf92
399949	C11orf88
399967	PATE2
399968	PATE4
399979	SNX19
40	ACCN1
400	ARL1
4000	LMNA
400073	C12orf76
4001	LMNB1
400120	C13orf36
400165	C13orf35
400224	UPF0639
400258	C14orf180
400359	C15orf53
400360	C15orf54
4004	LMO1
400410	ST20
400451	FAM174B
4005	LMO2
400506	C16orf88
400566	C17orf97
400569	MED11
400591	C17orf102
400624	FLJ45079
400629	TEX19
400657	LOC400657
400661	FLJ44881
400668	PRSSL1
400673	VMAC
4007	PRICKLE3
400709	SIGLEC16
400713	ZNF880
400720	ZNF772
400745	SH2D5
400746	C1orf130
400757	C1orf141
400793	C1orf226
400798	C1orf220
4008	LMO7
400823	FAM177B
400830	DEFB132
400831	C20orf202
4009	LMX1A
400916	CHCHD10
400935	IL17REL
400952	UNQ6975
400954	EML6
400961	PAIP2B
401	PHOX2A
4010	LMX1B
401027	C2orf66
401036	ASB18
401067	IQCF3
401082	FLJ25363
401089	C3orf72
401093	LOC401093
401105	FLJ42393
401109	FLJ25996
401115	C4orf48
401124	DTHD1
401137	C4orf40
401138	AMTN
401145	FAM190A
401152	C4orf3
401172	FLJ33360
401190	RGS7BP
4012	LNPEP
401207	FLJ44606
401237	FLJ22536
401242	LOC401242
401250	MCCD1
401253	C6orf227
401262	CRIP3
401265	KLHL31
401296	LOC401296
4013	VWA5A
401303	ZNF815
401335	C7orf65
401387	LOC401387
401399	PRRT4
4014	LOR
401409	RAB19
401466	C8orf59
401474	SAMD12
401494	PTPLAD2
401498	TMEM215
4015	LOX
401505	TOMM5
401535	C9orf170
401541	CENPP
401546	C9orf152
401548	SNX30
401551	WDR38
401562	LCNL1
401565	FAM166A
4016	LOXL1
401612	MCART6
401647	GOLGA7B
401665	OR51T1
4017	LOXL2
401720	FIGNL2
4018	LPA
401898	ZNF833
401934	LOC401934
401944	LDLRAD2
401992	OR2T2
401994	OR14I1
402	ARL2
402055	SRRD
402117	VWC2L
402135	OR5K2
4023	LPL
402381	SOHLH1
402415	XKRX
402483	FLJ45340
4025	LPO
402569	KPNA7
402573	C7orf61
4026	LPP
402644	LOC402644
402665	IGLON5
402682	UFSP1
402778	LOC402778
403	ARL3
403257	OR4C45
403273	OR5H14
403277	OR5K3
403278	OR5K4
403282	OR6C65
403284	OR6C68
4033	LRMP
403312	MGC39545
403313	PPAPDC2
403314	APOBEC4
403339	DEFB133
403341	ZBTB34
4035	LRP1
4036	LRP2
4037	LRP3
4038	LRP4
4040	LRP6
404037	HAPLN4
404093	CUEDC1
4041	LRP5
404203	SPINK6
404217	CTXN1
404220	C6orf201
404266	LOC404266
404281	YY2
4043	LRPAP1
4045	LSAMP
404550	C16orf74
404552	SCGB1D4
4046	LSP1
404636	FAM45A
404672	GTF2H5
4047	LSS
404744	AAA1
4048	LTA4H
4049	LTA
405	ARNT
4050	LTB
4051	CYP4F3
4052	LTBP1
4053	LTBP2
4054	LTBP3
4055	LTBR
4056	LTC4S
4057	LTF
405753	DUOXA2
405754	ERVFRDE1
4058	LTK
4059	BCAM
406	ARNTL
4060	LUM
4061	LY6E
4062	LY6H
4063	LY9
4064	CD180
4065	LY75
4066	LYL1
4067	LYN
4068	SH2D1A
4069	LYZ
407	ARR3
4070	TACSTD2
4071	TM4SF1
4072	EPCAM
4074	M6PR
4076	CAPRIN1
4077	NBR1
407738	FAM19A1
407975	MIR17HG
408	ARRB1
4081	MAB21L1
408187	SPINK14
4082	MARCKS
408263	C5orf40
4084	MXD1
4085	MAD2L1
4086	SMAD1
4087	SMAD2
4088	SMAD3
4089	SMAD4
409	ARRB2
4090	SMAD5
4091	SMAD6
4092	SMAD7
4093	SMAD9
4094	MAF
4097	MAFG
4099	MAG
41	ACCN2
410	ARSA
4100	MAGEA1
4103	MAGEA4
4107	MAGEA8
4109	MAGEA10
411	ARSB
4110	MAGEA11
4111	MAGEA12
4112	MAGEB1
4113	MAGEB2
4114	MAGEB3
4115	MAGEB4
4116	MAGOH
4117	MAK
4118	MAL
412	STS
4121	MAN1A1
4122	MAN2A2
4123	MAN2C1
4124	MAN2A1
4125	MAN2B1
4126	MANBA
4128	MAOA
4129	MAOB
4130	MAP1A
4131	MAP1B
4133	MAP2
4134	MAP4
4135	MAP6
4137	MAPT
4139	MARK1
414	ARSD
4140	MARK3
414061	DNAJB3
4141	MARS
414149	ACBD7
414157	C10orf62
4142	MAS1
414235	C10orf108
414236	C10orf55
4143	MAT1A
414301	DDI1
414318	C9orf106
414328	C9orf103
414332	LCN10
4144	MAT2A
4145	MATK
4146	MATN1
4147	MATN2
4148	MATN3
414899	BLID
4149	MAX
414918	FAM116B
414919	C8orf82
415	ARSE
4150	MAZ
4151	MB
415116	PIM3
415117	STX19
4152	MBD1
4153	MBL2
4154	MBNL1
4155	MBP
4157	MC1R
4158	MC2R
4159	MC3R
416	ARSF
4160	MC4R
4161	MC5R
4162	MCAM
4163	MCC
4166	CHST6
4168	MCF2
417	ART1
4170	MCL1
4171	MCM2
4172	MCM3
4173	MCM4
4174	MCM5
4175	MCM6
4176	MCM7
4179	CD46
4184	SMCP
4185	ADAM11
4188	MDFI
4189	DNAJB9
419	ART3
4190	MDH1
4191	MDH2
4192	MDK
4193	MDM2
4194	MDM4
4199	ME1
420	ART4
4200	ME2
4201	MEA1
4204	MECP2
4205	MEF2A
4208	MEF2C
4209	MEF2D
421	ARVCF
4210	MEFV
4211	MEIS1
4212	MEIS2
4214	MAP3K1
4215	MAP3K3
4216	MAP3K4
4217	MAP3K5
4218	RAB8A
4221	MEN1
4222	MEOX1
4223	MEOX2
4224	MEP1A
4225	MEP1B
4232	MEST
4233	MET
4234	METTL1
4236	MFAP1
4238	MFAP3
4239	MFAP4
4240	MFGE8
4241	MFI2
4242	MFNG
4245	MGAT1
4246	SCGB2A1
4247	MGAT2
4248	MGAT3
4249	MGAT5
4250	SCGB2A2
4253	CTAGE5
4254	KITLG
4255	MGMT
4256	MGP
4257	MGST1
4258	MGST2
4259	MGST3
4261	CIITA
4267	CD99
427	ASAH1
4277	MICB
4281	MID1
4282	MIF
4283	CXCL9
4284	MIP
4285	MIPEP
4286	MITF
4287	ATXN3
4288	MKI67
4289	MKLN1
429	ASCL1
4291	MLF1
4292	MLH1
4293	MAP3K9
4294	MAP3K10
4295	MLN
4296	MAP3K11
4297	MLL
4298	MLLT1
4299	AFF1
43	ACHE
430	ASCL2
4300	MLLT3
4301	MLLT4
4302	MLLT6
4303	FOXO4
4306	NR3C2
4308	TRPM1
4311	MME
4312	MMP1
4313	MMP2
4314	MMP3
4316	MMP7
4317	MMP8
431704	RGS21
431705	ASTL
431707	LHX8
4318	MMP9
4319	MMP10
432	ASGR1
4320	MMP11
4321	MMP12
4322	MMP13
4323	MMP14
4324	MMP15
4325	MMP16
4326	MMP17
4327	MMP19
4329	ALDH6A1
433	ASGR2
4330	MN1
4331	MNAT1
4332	MNDA
4335	MNT
4336	MOBP
4337	MOCS1
4338	MOCS2
434	ASIP
4340	MOG
4342	MOS
4343	MOV10
4345	CD200
435	ASL
4350	MPG
4351	MPI
4352	MPL
4353	MPO
4354	MPP1
4355	MPP2
4356	MPP3
4357	MPST
4358	MPV17
4359	MPZ
4361	MRE11A
4363	ABCC1
438	ASMT
43847	KLK14
43849	KLK12
439	ASNA1
439915	KRTAP5-5
439921	MXRA7
439934	C4orf11
439936	C5orf17
439941	C8orf54
439996	IFIT1B
440021	KRTAP5-2
440023	KRTAP5-6
440026	TMEM41B
440040	LOC440040
440044	SLC22A20
440050	KRTAP5-7
440051	KRTAP5-11
440068	CARD17
440073	IQSEC3
440077	ZNF705A
440087	C12orf69
440093	H3F3C
440097	DBX2
440104	LOC440104
440107	PLEKHG7
440145	C13orf37
440163	RNASE13
440173	LOC440173
440193	CCDC88C
440275	EIF2AK4
440279	UNC13C
440295	GOLGA6L9
440307	TTLL13
440387	CTRB2
440419	LOC440419
440435	GPR179
440452	TBC1D3P2
440498	HSBP1L1
440503	PLIN5
440515	ZNF506
440533	PSG8
440563	LOC440563
440567	UQCRHL
440574	C1orf151
440585	FAM183A
440590	ZYG11A
440603	BCL2L15
440695	ETV3L
440699	LRRC52
440712	C1orf186
440730	TRIM67
440738	MAP1LC3C
440822	PIWIL3
440836	ODF3B
440854	CAPN14
440905	LOC440905
440955	TMEM89
440956	IQCF6
440957	LOC440957
441024	MTHFD2L
441027	TMEM150C
441054	C4orf47
441058	MGC39584
441061	March 11
441094	FLJ42709
441108	C5orf56
441150	C6orf226
441151	TMEM151B
441161	OOEP
441168	FAM26F
441191	RNF216L
441194	PMS2CL
441234	ZNF716
441239	LOC441239
441250	TYW1B
441263	PMS2L11
441272	SPDYE3
441282	AKR1B15
441376	C8orf85
441381	LRRC24
441476	C9orf173
441478	NRARP
441509	GLRA4
441518	FAM127C
441525	SPANXN4
441531	PGAM4
441549	CDNF
441608	OR5B3
441631	TSPAN11
441639	OR9K2
441669	OR4Q3
441864	TARM1
441869	LOC441869
441911	OR10J3
441932	OR2W5
441933	OR13G1
441951	C20orf199
442038	SULT1C3
442117	GALNTL6
442184	OR2B3
442186	OR2J3
442191	OR14J1
442194	OR10C1
442213	C6orf138
442245	GSTM2P1
442247	RFPL4B
442361	OR2A2
442388	SDR16C6
442425	FOXB2
442444	FAM47C
442721	LMOD2
443	ASPA
4430	MYO1B
4435	CITED1
4436	MSH2
4437	MSH3
4438	MSH4
444	ASPH
4440	MSI1
444882	IGFL4
445	ASS1
4477	MSMB
4478	MSN
4481	MSR1
4482	MSRA
4485	MST1
4486	MST1R
4487	MSX1
4488	MSX2
448834	KPRP
448835	LCE6A
4489	MT1A
4490	MT1B
4493	MT1E
4494	MT1F
4495	MT1G
449520	GGNBP1
4496	MT1H
4498	MT1JP
4499	MT1M
4501	MT1X
4502	MT2A
4504	MT3
4507	MTAP
4515	MTCP1
4520	MTF1
4521	NUDT1
4522	MTHFD1
4524	MTHFR
4528	MTIF2
4534	MTM1
4542	MYO1F
4543	MTNR1A
4544	MTNR1B
4547	MTTP
4548	MTR
4552	MTRR
4582	MUC1
4583	MUC2
4585	MUC4
4588	MUC6
4589	MUC7
4591	TRIM37
4593	MUSK
4594	MUT
4595	MUTYH
4597	MVD
4598	MVK
4599	MX1
460	ASTN1
4600	MX2
4601	MXI1
4602	MYB
4603	MYBL1
4604	MYBPC1
4605	MYBL2
4606	MYBPC2
4607	MYBPC3
4608	MYBPH
4609	MYC
4610	MYCL1
4613	MYCN
4615	MYD88
4616	GADD45B
4617	MYF5
4618	MYF6
4619	MYH1
462	SERPINC1
4620	MYH2
4621	MYH3
4622	MYH4
4624	MYH6
4625	MYH7
4626	MYH8
4627	MYH9
4628	MYH10
4629	MYH11
463	ZFHX3
4632	MYL1
4633	MYL2
4634	MYL3
4635	MYL4
4636	MYL5
4637	MYL6
4638	MYLK
4640	MYO1A
4641	MYO1C
4642	MYO1D
4643	MYO1E
4644	MYO5A
4645	MYO5B
4646	MYO6
4647	MYO7A
4648	MYO7B
4649	MYO9A
4650	MYO9B
4651	MYO10
4653	MYOC
4654	MYOD1
4656	MYOG
4659	PPP1R12A
466	ATF1
4660	PPP1R12B
4661	MYT1
4664	NAB1
4665	NAB2
4666	NACA
4668	NAGA
4669	NAGLU
467	ATF3
4670	HNRNPM
4673	NAP1L1
4674	NAP1L2
4675	NAP1L3
4676	NAP1L4
4677	NARS
4678	NASP
468	ATF4
4680	CEACAM6
4682	NUBP1
4683	NBN
4684	NCAM1
4685	NCAM2
4686	NCBP1
4688	NCF2
4689	NCF4
4690	NCK1
4691	NCL
4692	NDN
4693	NDP
4694	NDUFA1
4695	NDUFA2
4696	NDUFA3
4697	NDUFA4
47	ACLY
4700	NDUFA6
4701	NDUFA7
4702	NDUFA8
4703	NEB
4704	NDUFA9
4705	NDUFA10
4706	NDUFAB1
4707	NDUFB1
4708	NDUFB2
4709	NDUFB3
471	ATIC
4710	NDUFB4
4711	NDUFB5
4712	NDUFB6
4713	NDUFB7
4714	NDUFB8
4715	NDUFB9
4716	NDUFB10
4717	NDUFC1
4718	NDUFC2
4719	NDUFS1
472	ATM
4720	NDUFS2
4722	NDUFS3
4723	NDUFV1
4724	NDUFS4
4725	NDUFS5
4726	NDUFS6
4728	NDUFS8
473	RERE
4731	NDUFV3
4733	DRG1
4734	NEDD4
4735	Septin 2
4738	NEDD8
4739	NEDD9
474	ATOH1
4741	NEFM
474344	GIMAP6
474354	LRRC18
4744	NEFH
4745	NELL1
4747	NEFL
475	ATOX1
4750	NEK1
4751	NEK2
4752	NEK3
4753	NELL2
4756	NEO1
4758	NEU1
4759	NEU2
476	ATP1A1
4760	NEUROD1
4761	NEUROD2
4762	NEUROG1
4763	NF1
477	ATP1A2
4771	NF2
4772	NFATC1
4773	NFATC2
4774	NFIA
4775	NFATC3
4776	NFATC4
4778	NFE2
4779	NFE2L1
478	ATP1A3
4780	NFE2L2
4781	NFIB
4782	NFIC
4783	NFIL3
4784	NFIX
479	ATP12A
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4793	NFKBIB
4794	NFKBIE
4795	NFKBIL1
4796	NFKBIL2
4798	NFRKB
4799	NFX1
48	ACO1
480	ATP1A4
4800	NFYA
4801	NFYB
4802	NFYC
4803	NGF
4804	NGFR
4807	NHLH1
4808	NHLH2
4809	NHP2L1
481	ATP1B1
4810	NHS
4811	NID1
4814	NINJ1
4815	NINJ2
4817	NIT1
4818	NKG7
482	ATP1B2
4820	NKTR
4821	NKX2-2
4824	NKX3-1
4825	NKX6-1
4826	NNAT
4828	NMB
4829	NMBR
483	ATP1B3
4832	NME3
4833	NME4
4835	NQO2
4836	NMT1
4837	NNMT
4838	NODAL
4839	NOP2
4841	NONO
4842	NOS1
4843	NOS2
4846	NOS3
4848	CNOT2
4849	CNOT3
4850	CNOT4
4851	NOTCH1
4852	NPY
4853	NOTCH2
4854	NOTCH3
4855	NOTCH4
4856	NOV
4857	NOVA1
4858	NOVA2
4860	PNP
4861	NPAS1
4862	NPAS2
4863	NPAT
4864	NPC1
4867	NPHP1
4868	NPHS1
4869	NPM1
487	ATP2A1
4878	NPPA
4879	NPPB
488	ATP2A2
4880	NPPC
4881	NPR1
4882	NPR2
4883	NPR3
4884	NPTX1
4885	NPTX2
4886	NPY1R
4887	NPY2R
4888	NPY6R
4889	NPY5R
489	ATP2A3
4891	SLC11A2
4892	NRAP
4893	NRAS
4897	NRCAM
4898	NRD1
4899	NRF1
490	ATP2B1
4900	NRGN
4901	NRL
4902	NRTN
4905	NSF
4907	NT5E
4908	NTF3
4909	NTF4
491	ATP2B2
4913	NTHL1
4914	NTRK1
4915	NTRK2
4916	NTRK3
4917	NTN3
4919	ROR1
492	ATP2B3
4920	ROR2
4921	DDR2
4922	NTS
4923	NTSR1
492307	C8orf22
492311	C5orf53
4924	NUCB1
4925	NUCB2
4926	NUMA1
4927	NUP88
4928	NUP98
4929	NR4A2
493	ATP2B4
4931	NVL
4935	GPR143
493753	C2orf64
493754	LOC493754
4938	OAS1
493829	TRIM72
493856	CISD2
493861	EID3
493869	GPX8
4939	OAS2
493901	RNASE12
493911	PHOSPHO2
493913	PAPPAS
4940	OAS3
494115	RBMXL1
494118	SPANXN1
494119	SPANXN2
494143	CHAC2
494188	FBXO47
494197	SPANXN5
4942	OAT
4943	TBC1D25
494470	RNF165
494513	DFNB59
494514	C18orf56
494551	WEE2
4946	OAZ1
4947	OAZ2
4948	OCA2
495	ATP4A
4952	OCRL
4953	ODC1
4956	ODF1
4957	ODF2
4958	OMD
496	ATP4B
4967	OGDH
4968	OGG1
4969	OGN
497048	KU-MEL-3
497189	TIFAB
4973	OLR1
4974	OMG
4975	OMP
4976	OPA1
4978	OPCML
498	ATP5A1
4982	TNFRSF11B
4983	OPHN1
4985	OPRD1
49854	ZNF295
49855	SCAPER
49856	WDR8
4986	OPRK1
49860	CRNN
49861	CLDN20
4987	OPRL1
4988	OPRM1
4990	SIX6
4991	OR1D2
4992	OR1F1
4993	OR2C1
4994	OR3A1
4995	OR3A2
4998	ORC1L
4999	ORC2L
50	ACO2
5000	ORC4L
5001	ORC5L
5002	SLC22A18
5003	SLC22A18AS
5004	ORM1
5005	ORM2
5007	OSBP
5008	OSM
5009	OTC
501	ALDH7A1
5010	CLDN11
5013	OTX1
5015	OTX2
5016	OVGP1
5017	OVOL1
5018	OXA1L
5019	OXCT1
5020	OXT
5021	OXTR
5023	P2RX1
5024	P2RX3
5025	P2RX4
5026	P2RX5
5027	P2RX7
5028	P2RY1
5029	P2RY2
5030	P2RY4
5031	P2RY6
5033	P4HA1
5034	P4HB
503497	MS4A13
503542	SPRN
503582	ARGFX
5036	PA2G4
5037	PEBP1
503834	DPRX
5042	PABPC3
5045	FURIN
5046	PCSK6
5047	PAEP
5048	PAFAH1B1
50484	RRM2B
50485	SMARCAL1
50486	G0S2
50487	PLA2G3
50488	MINK1
50489	CD207
5049	PAFAH1B2
5050	PAFAH1B3
50506	DUOX2
50507	NOX4
50508	NOX3
50509	COL5A3
5051	PAFAH2
50511	SYCP3
50512	PODXL2
50514	DEC1
50515	CHST11
5052	PRDX1
5053	PAH
5054	SERPINE1
5055	SERPINB2
5058	PAK1
506	ATP5B
50604	IL20
50613	UBQLN3
50614	GALNT9
50615	IL21R
50616	IL22
50617	ATP6V0A4
50618	ITSN2
50619	DEF6
5062	PAK2
50626	CYHR1
50628	GEMIN4
5063	PAK3
50632	CALY
50636	ANO7
5064	PALM
50640	PNPLA8
50649	ARHGEF4
50650	ARHGEF3
50651	SLC45A1
5066	PAM
5067	CNTN3
50674	NEUROG3
5068	REG3A
5069	PAPPA
50700	RDH8
5071	PARK2
50717	DCAF8
5073	PARN
5074	PAWR
5075	PAX1
5076	PAX2
5077	PAX3
5078	PAX4
5079	PAX5
5080	PAX6
50804	MYEF2
50805	IRX4
50807	ASAP1
50808	AK3
50809	HP1BP3
5081	PAX7
50810	HDGFRP3
50813	COPS7A
50814	NSDHL
5082	PDCL
5083	PAX9
50831	TAS2R3
50832	TAS2R4
50833	TAS2R16
50834	TAS2R1
50835	TAS2R9
50836	TAS2R8
50837	TAS2R7
50838	TAS2R13
50839	TAS2R10
50840	TAS2R14
50846	DHH
50848	F11R
50852	TRAT1
50853	VILL
50854	C6orf48
50855	PARD6A
50856	CLEC4A
50859	SPOCK3
50861	STMN3
50862	RNF141
50863	NTM
50865	HEBP1
5087	PBX1
5089	PBX2
509	ATP5C1
5090	PBX3
5091	PC
5092	PCBD1
5093	PCBP1
50937	CDON
50939	IMPG2
5094	PCBP2
50940	PDE11A
50943	FOXP3
50944	SHANK1
50945	TBX22
5095	PCCA
5096	PCCB
50964	SOST
5097	PCDH1
5098	PCDHGC3
5099	PCDH7
50999	TMED5
51	ACOX1
5100	PCDH8
51000	SLC35B3
51001	MTERFD1
51002	TPRKB
51003	MED31
51004	COQ6
51005	AMDHD2
51006	SLC35C2
51008	ASCC1
51009	DERL2
5101	PCDH9
51010	EXOSC3
51011	FAHD2A
51012	SLMO2
51013	EXOSC1
51014	TMED7
51015	ISOC1
51016	FAM158A
51018	RRP15
51019	CCDC53
51020	HDDC2
51021	MRPS16
51022	GLRX2
51023	MRPS18C
51024	FIS1
51026	GOLT1B
51027	BOLA1
51028	VPS36
51029	PPPDE1
51031	GLOD4
51032	CELA2B
51035	UBXN1
5104	SERPINA5
51042	ZNF593
51043	ZBTB7B
51046	ST8SIA3
5105	PCK1
51050	PI15
51052	PRLH
51053	GMNN
51056	LAP3
51057	C2orf86
51058	ZNF691
51059	FAM135B
5106	PCK2
51060	TXNDC12
51061	TXNDC11
51062	ATL1
51063	CALHM2
51065	RPS27L
51066	C3orf32
51067	YARS2
51068	NMD3
51069	MRPL2
51070	NOSIP
51071	DERA
51073	MRPL4
51074	APIP
51075	TMX2
51076	CUTC
51077	FCF1
51078	THAP4
51079	NDUFA13
5108	PCM1
51081	MRPS7
51082	POLR1D
51083	GAL
51084	CRYL1
51085	MLXIPL
51087	YBX2
51088	KLHL5
51090	PLLP
51091	SEPSECS
51092	SIDT2
51093	C1orf66
51094	ADIPOR1
51095	TRNT1
51096	UTP18
51097	SCCPDH
51098	IFT52
51099	ABHD5
5110	PCMT1
51100	SH3GLB1
51101	FAM164A
51102	MECR
51103	NDUFAF1
51104	FAM108B1
51105	PHF20L1
51106	TFB1M
51107	APH1A
51108	METTL9
51109	RDH11
5111	PCNA
51110	LACTB2
51111	SUV420H1
51112	TTC15
51114	ZDHHC9
51115	FAM82B
51116	MRPS2
51117	COQ4
51118	UTP11L
51119	SBDS
51122	COMMD2
51123	ZNF706
51124	IER3IP1
51125	GOLGA7
51126	NAA20
51127	TRIM17
51128	SAR1B
51129	ANGPTL4
51132	RLIM
51133	KCTD3
51134	CCDC41
51135	IRAK4
51136	RNFT1
51138	COPS4
51141	INSIG2
51142	CHCHD2
51143	DYNC1LI1
51144	HSD17B12
51145	LOC51145
51146	A4GNT
51147	ING4
51148	CERCAM
51149	C5orf45
51150	SDF4
51151	SLC45A2
51154	MRTO4
51155	HN1
51156	SERPINA10
51157	ZNF580
5116	PCNT
51160	VPS28
51161	C3orf18
51162	EGFL7
51163	DBR1
51164	DCTN4
51166	AADAT
51167	CYB5R4
51168	MYO15A
51170	HSD17B11
51171	HSD17B14
51172	NAGPA
51174	TUBD1
51175	TUBE1
51176	LEF1
51177	PLEKHO1
51179	HAO2
5118	PCOLCE
51181	DCXR
51182	HSPA14
51184	GPN3
51185	CRBN
51186	WBP5
51187	RSL24D1
51188	SS18L2
5119	CHMP1A
51191	HERC5
51193	ZNF639
51194	IPO11
51195	RAPGEFL1
51196	PLCE1
51198	C9orf53
51199	NIN
51200	CPA4
51201	ZDHHC2
51202	DDX47
51203	NUSAP1
51204	TACO1
51205	ACP6
51206	GP6
51207	DUSP13
51208	CLDN18
51209	RAB9B
5121	PCP4
51213	LUZP4
51214	IGF2AS
51218	GLRX5
5122	PCSK1
51222	ZNF219
51224	TCEB3B
51225	ABI3
51226	COPZ2
51227	PIGP
51228	GLTP
51230	PHF20
51231	VRK3
51232	CRIM1
51233	C22orf43
51234	TMEM85
51237	MGC29506
51239	ANKRD39
51241	COX16
51244	C3orf19
51246	SHISA5
51247	PAIP2
51248	PDZD11
51249	TMEM69
5125	PCSK5
51250	C6orf203
51251	NT5C3
51252	FAM178B
51253	MRPL37
51255	RNF181
51257	March 2
51258	MRPL51
51259	TMEM216
5126	PCSK2
51260	CXorf26
51263	MRPL30
51264	MRPL27
51265	CDKL3
51266	CLEC1B
51267	CLEC1A
51268	PIPOX
5127	CDK16
51270	TFDP3
51271	UBAP1
51272	BET1L
51274	KLF3
51276	ZNF571
51277	DNAJC27
51278	IER5
51279	C1RL
5128	CDK17
51280	GOLM1
51281	ANKMY1
51282	SCAND1
51283	BFAR
51284	TLR7
51285	RASL12
51286	CEND1
51287	CHCHD8
51289	RXFP3
5129	CDK18
51290	ERGIC2
51291	GMIP
51292	GMPR2
51293	CD320
51294	PCDH12
51295	ECSIT
51296	SLC15A3
51297	PLUNC
51298	THEG
51299	NRN1
513	ATP5D
5130	PCYT1A
51300	C3orf1
51301	GCNT4
51302	CYP39A1
51303	FKBP11
51304	ZDHHC3
51305	KCNK9
51306	FAM13B
51307	FAM53C
51308	REEP2
51309	ARMCX1
51310	SLC22A17
51311	TLR8
51312	SLC25A37
51313	FAM198B
51314	TXNDC3
51315	KRCC1
51316	PLAC8
51317	PHF21A
51318	MRPL35
51319	RSRC1
5132	PDC
51320	MEX3C
51321	AMZ2
51322	WAC
51324	SPG21
51327	AHSP
51329	ARL6IP4
5133	PDCD1
51330	TNFRSF12A
51332	SPTBN5
51333	ZNF771
51334	PRR16
51335	NGRN
51337	C8orf55
51338	MS4A4A
51339	DACT1
5134	PDCD2
51340	CRNKL1
51341	ZBTB7A
51343	FZR1
51347	TAOK3
51348	KLRF1
51350	KRT76
5136	PDE1A
51360	MBTPS2
51361	HOOK1
51362	CDC40
51363	CHST15
51364	ZMYND10
51365	PLA1A
51366	UBR5
51367	POP5
51368	TEX264
5137	PDE1C
51371	POMP
51373	MRPS17
51374	C2orf28
51375	SNX7
51377	UCHL5
51378	ANGPT4
51379	CRLF3
5138	PDE2A
51380	CSAD
51382	ATP6V1D
51384	WNT16
51385	ZNF589
51386	EIF3L
51388	NIP7
51389	RWDD1
5139	PDE3A
51390	AIG1
51393	TRPV2
51397	COMMD10
51398	C19orf56
51399	TRAPPC4
5140	PDE3B
51400	PPME1
51406	NOL7
51409	HEMK1
5141	PDE4A
51411	BIN2
51412	ACTL6B
5142	PDE4B
51421	AMOTL2
51422	PRKAG2
51426	POLK
51427	ZNF107
51428	DDX41
51429	SNX9
5143	PDE4C
51430	C1orf9
51433	ANAPC5
51434	ANAPC7
51435	SCARA3
51438	MAGEC2
51439	FAM8A1
5144	PDE4D
51440	HPCAL4
51441	YTHDF2
51442	VGLL1
51444	RNF138
51447	IP6K2
51449	PCYOX1
5145	PDE6A
51450	PRRX2
51451	LCMT1
51454	GULP1
51455	REV1
51458	RHCG
5146	PDE6C
51460	SFMBT1
51465	UBE2J1
51466	EVL
5147	PDE6D
51471	NAT8B
51473	DCDC2
51474	LIMA1
51475	CABP2
51477	ISYNA1
51479	ANKFY1
5148	PDE6G
51480	VCX2
51481	VCX3A
5149	PDE6H
51490	C9orf114
51491	NOP16
51493	C22orf28
51495	PTPLAD1
51496	CTDSPL2
51497	TH1L
51499	TRIAP1
515	ATP5F1
5150	PDE7A
51501	C11orf73
51503	CWC15
51504	TRMT112
51506	UFC1
51507	C20orf43
5151	PDE8A
51510	CHMP5
51512	GTSE1
51513	ETV7
51514	DTL
51517	NCKIPSD
5152	PDE9A
51520	LARS
51522	TMEM14C
51523	CXXC5
51524	TMEM138
51526	C20orf111
51527	C14orf129
51528	JKAMP
51529	ANAPC11
5153	PDE1B
51530	ZC3HC1
51531	C9orf156
51533	PHF7
51534	VTA1
51535	PPHLN1
51537	MTP18
51538	ZCCHC17
5154	PDGFA
51542	VPS54
51545	ZNF581
51547	SIRT7
51548	SIRT6
5155	PDGFB
51550	CINP
51552	RAB14
51554	CCRL1
51555	PEX5L
51557	LGSN
51559	NT5DC3
5156	PDGFRA
51560	RAB6B
51561	IL23A
51562	MBIP
51564	HDAC7
51566	ARMCX3
51567	TDP2
51569	UFM1
5157	PDGFRL
51571	FAM49B
51573	GDE1
51574	LARP7
51575	ESF1
5158	PDE6B
51582	AZIN1
51585	PCF11
51586	MED15
51588	PIAS4
5159	PDGFRB
51592	TRIM33
51593	SRRT
51594	NBAS
51596	CUTA
51599	LSR
516	ATP5G1
5160	PDHA1
51601	LIPT1
51602	NOP58
51603	METTL13
51604	PIGT
51605	TRMT6
51606	ATP6V1H
51608	GET4
5161	PDHA2
51611	DPH5
51614	ERGIC3
51616	TAF9B
51617	HMP19
51619	UBE2D4
5162	PDHB
51621	KLF13
51626	DYNC2LI1
51629	SLC25A39
5163	PDK1
51633	OTUD6B
51634	RBMX2
51635	DHRS7
51637	C14orf166
51639	SF3B14
5164	PDK2
51642	MRPL48
51643	TMBIM4
51645	PPIL1
51646	YPEL5
51647	FAM96B
51649	MRPS23
5165	PDK3
51650	MRPS33
51651	PTRH2
51654	CDK5RAP1
51655	RASD1
51657	STYXL1
51659	GINS2
5166	PDK4
51660	BRP44L
51661	FKBP7
51663	ZFR
51665	ASB1
51666	ASB4
51667	NUB1
51668	HSPB11
51669	TMEM66
5167	ENPP1
51673	TPPP3
51676	ASB2
51678	MPP6
5168	ENPP2
51684	SUFU
51686	OAZ3
5169	ENPP3
51690	LSM7
51691	NAA38
51692	CPSF3
51693	TRAPPC2L
51696	HECA
51699	VPS29
517	ATP5G2
5170	PDPK1
51700	CYB5R2
51701	NLK
51702	PADI3
51703	ACSL5
